h3,pop,kab
86688d267ffffff,38.0,233
86688d277ffffff,2.0,233
86688d287ffffff,12.0,233
86688d297ffffff,30.0,233
86688d2a7ffffff,424.0,233
86688d2afffffff,129.0,233
86688d2c7ffffff,824.0,233
86688d2cfffffff,7.0,233
86688d2e7ffffff,382.0,233
86688d2efffffff,493.0,233
86688d2f7ffffff,535.0,233
86688d307ffffff,2.0,233
86688d30fffffff,1.0,233
86688d317ffffff,106.0,233
86688d31fffffff,232.0,233
86688d327ffffff,150.0,233
86688d337ffffff,3.0,233
86688d347ffffff,1.0,233
86688d34fffffff,3.0,233
86688d357ffffff,5.0,233
86688d35fffffff,81.0,233
86688d367ffffff,9.0,233
86688d36fffffff,155.0,233
86688d387ffffff,376.0,233
86688d38fffffff,1811.0,233
86688d397ffffff,514.0,233
86688d39fffffff,118.0,233
86688d3a7ffffff,690.0,233
86688d3afffffff,472.0,233
86688d3b7ffffff,224.0,233
86688d407ffffff,1259.0,233
86688d40fffffff,417.0,233
86688d417ffffff,738.0,233
86688d41fffffff,1682.0,233
86688d427ffffff,2031.0,233
86688d42fffffff,671.0,233
86688d437ffffff,1945.0,233
86688d447ffffff,9.0,233
86688d457ffffff,3.0,233
86688d467ffffff,2387.0,233
86688d46fffffff,4.0,233
86688d477ffffff,1324.0,233
86688d487ffffff,3210.0,233
86688d48fffffff,3082.0,233
86688d497ffffff,29254.0,233
86688d49fffffff,4600.0,233
86688d4a7ffffff,67.0,233
86688d4afffffff,993.0,233
86688d4b7ffffff,7054.0,233
86688d4c7ffffff,1.0,233
86688d4d7ffffff,14.0,233
86688d4e7ffffff,730.0,233
86688d4f7ffffff,40.0,233
86688d507ffffff,755.0,233
86688d50fffffff,1117.0,233
86688d517ffffff,104.0,233
86688d51fffffff,10092.0,233
86688d527ffffff,29.0,233
86688d52fffffff,50.0,233
86688d537ffffff,483.0,233
86688d547ffffff,1095.0,233
86688d54fffffff,641.0,233
86688d557ffffff,1119.0,233
86688d55fffffff,227.0,233
86688d567ffffff,142.0,233
86688d56fffffff,391.0,233
86688d577ffffff,327.0,233
86688d587ffffff,550.0,233
86688d58fffffff,595.0,233
86688d597ffffff,1049.0,233
86688d59fffffff,650.0,233
86688d5a7ffffff,20.0,233
86688d5afffffff,2654.0,233
86688d5b7ffffff,217.0,233
86688d627ffffff,3.0,233
86688d66fffffff,20.0,233
86688d70fffffff,216.0,233
86688d727ffffff,354.0,233
86688d72fffffff,655.0,233
86688d757ffffff,5.0,233
86688d767ffffff,2.0,233
86688d777ffffff,1082.0,233
86688d807ffffff,11.0,233
86688d80fffffff,148.0,233
86688d817ffffff,1079.0,233
86688d81fffffff,1692.0,233
86688d827ffffff,2.0,233
86688d82fffffff,87.0,233
86688d837ffffff,1.0,233
86688d847ffffff,147.0,233
86688d84fffffff,42.0,227
86688d857ffffff,361.0,233
86688d867ffffff,126.0,233
86688d86fffffff,57.0,227
86688d877ffffff,203.0,233
86688d887ffffff,1525.0,233
86688d88fffffff,1340.0,233
86688d897ffffff,345.0,233
86688d89fffffff,1069.0,233
86688d8a7ffffff,2984.0,233
86688d8afffffff,676.0,233
86688d8b7ffffff,366.0,233
86688d8c7ffffff,49.0,233
86688d8cfffffff,78.0,233
86688d8d7ffffff,110.0,233
86688d8dfffffff,762.0,233
86688d8efffffff,20.0,227
86688d8f7ffffff,48.0,233
86688d917ffffff,1.0,233
86688d91fffffff,1.0,233
86688d927ffffff,3.0,233
86688d92fffffff,6.0,233
86688d937ffffff,107.0,233
86688d94fffffff,1.0,233
86688d96fffffff,1.0,233
86688d987ffffff,85.0,233
86688d98fffffff,2280.0,233
86688d997ffffff,76.0,233
86688d99fffffff,730.0,233
86688d9afffffff,182.0,233
86688d9b7ffffff,10.0,233
86688da0fffffff,4.0,227
86688da1fffffff,78.0,227
86688da2fffffff,76.0,227
86688da47ffffff,165.0,227
86688da4fffffff,3.0,227
86688da5fffffff,90.0,227
86688da67ffffff,183.0,227
86688da6fffffff,2991.0,227
86688da87ffffff,348.0,227
86688da8fffffff,83.0,227
86688da97ffffff,228.0,233
86688da9fffffff,113.0,233
86688daa7ffffff,220.0,227
86688daafffffff,109.0,227
86688dab7ffffff,100.0,227
86688dacfffffff,88.0,227
86688dad7ffffff,389.0,233
86688dadfffffff,136.0,233
86688daefffffff,607.0,227
86688daf7ffffff,48.0,227
86688db07ffffff,4.0,227
86688db0fffffff,14.0,227
86688db17ffffff,72.0,227
86688db1fffffff,87.0,227
86688db2fffffff,53.0,227
86688db37ffffff,55.0,227
86688db47ffffff,132.0,227
86688db4fffffff,4577.0,227
86688db57ffffff,2.0,227
86688db5fffffff,984.0,227
86688db67ffffff,1943.0,227
86688db6fffffff,1038.0,227
86688db77ffffff,318.0,227
86688db87ffffff,353.0,227
86688db97ffffff,16.0,233
86688db9fffffff,2.0,227
86688dba7ffffff,62.0,227
86688dbafffffff,95.0,227
86688dbb7ffffff,42.0,227
86688dc07ffffff,3.0,233
86688dc0fffffff,6.0,233
86688dc17ffffff,2.0,233
86688dc1fffffff,5.0,233
86688dc27ffffff,3.0,233
86688dc2fffffff,6.0,233
86688dc4fffffff,637.0,233
86688dc57ffffff,2.0,233
86688dc5fffffff,139.0,233
86688dc67ffffff,7.0,233
86688dc6fffffff,93.0,233
86688dc77ffffff,4.0,233
86688dc97ffffff,2.0,233
86688dca7ffffff,1.0,233
86688dcafffffff,2.0,233
86688dcb7ffffff,5.0,233
86688dcc7ffffff,1.0,233
86688dccfffffff,42.0,233
86688dcd7ffffff,4.0,233
86688dce7ffffff,4.0,233
86688dcefffffff,4.0,233
86688dcf7ffffff,4.0,233
86688dd0fffffff,19.0,233
86688dd17ffffff,1.0,233
86688dd1fffffff,6.0,233
86688dd2fffffff,22.0,233
86688dd37ffffff,20.0,233
86688dd47ffffff,45.0,233
86688dd4fffffff,191.0,233
86688dd57ffffff,533.0,233
86688dd5fffffff,34.0,233
86688dd67ffffff,7.0,233
86688dd6fffffff,749.0,233
86688dd77ffffff,3.0,233
86688dd87ffffff,2.0,233
86688dd8fffffff,1.0,233
86688ddafffffff,1.0,233
86688ddb7ffffff,6.0,233
86688e007ffffff,627.0,232
86688e00fffffff,295.0,232
86688e017ffffff,23.0,232
86688e01fffffff,6078.0,232
86688e037ffffff,751.0,232
86688e047ffffff,508.0,232
86688e04fffffff,4484.0,232
86688e057ffffff,644.0,232
86688e05fffffff,567.0,232
86688e067ffffff,15.0,232
86688e06fffffff,24.0,232
86688e077ffffff,840.0,232
86688e087ffffff,1588.0,232
86688e08fffffff,457.0,232
86688e097ffffff,837.0,232
86688e09fffffff,1685.0,232
86688e0a7ffffff,365.0,232
86688e0afffffff,77.0,232
86688e0b7ffffff,105.0,232
86688e0c7ffffff,1720.0,232
86688e0cfffffff,1732.0,232
86688e0d7ffffff,1825.0,232
86688e0dfffffff,702.0,232
86688e0e7ffffff,4484.0,232
86688e0efffffff,2936.0,232
86688e0f7ffffff,5496.0,232
86688e107ffffff,59.0,232
86688e117ffffff,820.0,232
86688e11fffffff,820.0,232
86688e127ffffff,1855.0,232
86688e12fffffff,12.0,232
86688e137ffffff,5.0,232
86688e147ffffff,4.0,232
86688e14fffffff,9.0,232
86688e157ffffff,10.0,232
86688e15fffffff,47.0,232
86688e167ffffff,3.0,232
86688e177ffffff,2.0,232
86688e187ffffff,2.0,232
86688e18fffffff,8.0,232
86688e197ffffff,4.0,232
86688e19fffffff,1250.0,232
86688e1a7ffffff,2.0,232
86688e1afffffff,1601.0,232
86688e1b7ffffff,2.0,232
86688e207ffffff,10.0,232
86688e20fffffff,6736.0,232
86688e217ffffff,1496.0,232
86688e21fffffff,5120.0,232
86688e227ffffff,6170.0,232
86688e22fffffff,364.0,232
86688e237ffffff,924.0,232
86688e247ffffff,5378.0,232
86688e24fffffff,11658.0,232
86688e257ffffff,3175.0,232
86688e25fffffff,5591.0,232
86688e267ffffff,2054.0,232
86688e26fffffff,769.0,232
86688e277ffffff,134.0,232
86688e287ffffff,572.0,232
86688e28fffffff,6895.0,232
86688e297ffffff,1590.0,232
86688e29fffffff,3006.0,232
86688e2a7ffffff,4208.0,232
86688e2afffffff,3116.0,232
86688e2b7ffffff,99.0,232
86688e2c7ffffff,5694.0,232
86688e2cfffffff,15767.0,232
86688e2d7ffffff,47441.0,232
86688e2dfffffff,8666.0,232
86688e2e7ffffff,2064.0,232
86688e2efffffff,4444.0,232
86688e2f7ffffff,10431.0,232
86688e307ffffff,777.0,232
86688e30fffffff,407.0,232
86688e317ffffff,259.0,232
86688e31fffffff,3630.0,232
86688e327ffffff,531.0,232
86688e32fffffff,200.0,232
86688e337ffffff,174.0,232
86688e347ffffff,2061.0,232
86688e34fffffff,622.0,232
86688e357ffffff,15449.0,232
86688e35fffffff,11902.0,232
86688e367ffffff,324.0,232
86688e36fffffff,145.0,232
86688e377ffffff,156.0,232
86688e387ffffff,1890.0,232
86688e38fffffff,2054.0,232
86688e397ffffff,775.0,232
86688e39fffffff,2105.0,232
86688e3a7ffffff,1659.0,232
86688e3afffffff,1084.0,232
86688e3b7ffffff,587.0,232
86688e407ffffff,64.0,231
86688e40fffffff,31.0,232
86688e417ffffff,104.0,231
86688e41fffffff,808.0,231
86688e427ffffff,1595.0,231
86688e42fffffff,1059.0,232
86688e437ffffff,25.0,231
86688e447ffffff,1466.0,232
86688e44fffffff,335.0,232
86688e457ffffff,2570.0,232
86688e45fffffff,128.0,232
86688e467ffffff,307.0,232
86688e46fffffff,1764.0,232
86688e477ffffff,53.0,232
86688e487ffffff,714.0,231
86688e48fffffff,296.0,231
86688e497ffffff,769.0,231
86688e49fffffff,1559.0,231
86688e4a7ffffff,388.0,231
86688e4afffffff,746.0,231
86688e4b7ffffff,356.0,231
86688e4c7ffffff,473.0,232
86688e4cfffffff,79.0,232
86688e4d7ffffff,174.0,231
86688e4dfffffff,34.0,232
86688e4e7ffffff,1239.0,232
86688e4efffffff,698.0,232
86688e4f7ffffff,195.0,231
86688e507ffffff,2018.0,231
86688e50fffffff,2316.0,231
86688e517ffffff,7.0,231
86688e51fffffff,1.0,231
86688e52fffffff,27.0,231
86688e537ffffff,97.0,231
86688e547ffffff,1135.0,232
86688e54fffffff,5698.0,232
86688e557ffffff,664.0,232
86688e55fffffff,249.0,232
86688e56fffffff,183.0,232
86688e577ffffff,928.0,231
86688e587ffffff,1550.0,231
86688e58fffffff,156.0,231
86688e597ffffff,507.0,231
86688e59fffffff,210.0,231
86688e5a7ffffff,748.0,231
86688e5afffffff,835.0,231
86688e5b7ffffff,151.0,231
86688e607ffffff,15.0,232
86688e60fffffff,38.0,232
86688e617ffffff,4.0,232
86688e61fffffff,33.0,232
86688e627ffffff,13.0,232
86688e62fffffff,21.0,232
86688e637ffffff,7.0,232
86688e647ffffff,984.0,232
86688e64fffffff,58.0,232
86688e657ffffff,4559.0,232
86688e65fffffff,143.0,232
86688e667ffffff,601.0,232
86688e66fffffff,4530.0,232
86688e677ffffff,777.0,232
86688e687ffffff,4.0,232
86688e68fffffff,175.0,232
86688e697ffffff,3.0,232
86688e6a7ffffff,116.0,232
86688e6afffffff,36.0,232
86688e6b7ffffff,3.0,232
86688e6c7ffffff,24.0,232
86688e6cfffffff,4.0,232
86688e6d7ffffff,276.0,232
86688e6dfffffff,37.0,232
86688e6e7ffffff,1671.0,232
86688e6efffffff,203.0,232
86688e6f7ffffff,81.0,232
86688e707ffffff,70.0,232
86688e70fffffff,168.0,232
86688e717ffffff,67.0,232
86688e71fffffff,41.0,232
86688e727ffffff,4434.0,232
86688e72fffffff,1153.0,232
86688e737ffffff,2785.0,232
86688e747ffffff,267.0,232
86688e74fffffff,1017.0,232
86688e757ffffff,58.0,232
86688e75fffffff,14.0,232
86688e767ffffff,5452.0,232
86688e76fffffff,669.0,232
86688e777ffffff,1025.0,232
86688e787ffffff,34.0,232
86688e78fffffff,1.0,232
86688e797ffffff,10.0,232
86688e79fffffff,31.0,232
86688e7a7ffffff,2.0,232
86688e7afffffff,2.0,232
86688e7b7ffffff,42.0,232
86688e807ffffff,340.0,232
86688e80fffffff,8.0,232
86688e817ffffff,2423.0,232
86688e81fffffff,555.0,232
86688e827ffffff,208.0,232
86688e82fffffff,5.0,232
86688e837ffffff,287.0,232
86688e847ffffff,1.0,233
86688e867ffffff,1.0,233
86688e86fffffff,1635.0,233
86688e887ffffff,281.0,232
86688e88fffffff,129.0,232
86688e897ffffff,74.0,232
86688e89fffffff,2377.0,232
86688e8a7ffffff,64.0,232
86688e8afffffff,1987.0,232
86688e8b7ffffff,2.0,232
86688e8cfffffff,2.0,233
86688e8d7ffffff,45.0,232
86688e8e7ffffff,1.0,232
86688e8f7ffffff,1281.0,232
86688e907ffffff,14.0,232
86688e90fffffff,1.0,232
86688e917ffffff,1841.0,232
86688e91fffffff,186.0,232
86688e927ffffff,105.0,232
86688e92fffffff,81.0,232
86688e937ffffff,466.0,232
86688e94fffffff,1.0,233
86688e957ffffff,336.0,232
86688e95fffffff,3.0,232
86688e967ffffff,101.0,233
86688e96fffffff,404.0,233
86688e977ffffff,167.0,232
86688e987ffffff,18.0,232
86688e98fffffff,72.0,232
86688e997ffffff,21.0,232
86688e99fffffff,200.0,232
86688e9a7ffffff,1615.0,232
86688e9afffffff,1017.0,232
86688e9b7ffffff,670.0,232
86688ea07ffffff,85.0,232
86688ea0fffffff,1174.0,232
86688ea17ffffff,700.0,232
86688ea1fffffff,1.0,232
86688ea27ffffff,11.0,233
86688ea2fffffff,1.0,232
86688ea47ffffff,996.0,232
86688ea4fffffff,232.0,232
86688ea57ffffff,617.0,232
86688ea5fffffff,80.0,232
86688ea67ffffff,371.0,232
86688ea6fffffff,917.0,232
86688ea77ffffff,128.0,232
86688ea87ffffff,548.0,232
86688ea8fffffff,537.0,232
86688ea97ffffff,4.0,232
86688ea9fffffff,1391.0,232
86688eaa7ffffff,32.0,233
86688eaafffffff,42.0,232
86688eab7ffffff,1.0,232
86688eac7ffffff,96.0,232
86688eacfffffff,174.0,232
86688ead7ffffff,467.0,232
86688eadfffffff,734.0,232
86688eae7ffffff,327.0,232
86688eaefffffff,334.0,232
86688eaf7ffffff,144.0,232
86688eb07ffffff,21.0,233
86688eb17ffffff,82.0,233
86688eb1fffffff,1.0,233
86688eb27ffffff,1.0,233
86688eb2fffffff,3.0,233
86688eb37ffffff,79.0,233
86688eb47ffffff,36.0,233
86688eb4fffffff,195.0,233
86688eb57ffffff,618.0,233
86688eb5fffffff,64.0,233
86688eb67ffffff,238.0,233
86688eb6fffffff,38.0,233
86688eb77ffffff,1018.0,233
86688eb8fffffff,478.0,233
86688eb97ffffff,3.0,233
86688eb9fffffff,3.0,233
86688ebafffffff,224.0,233
86688ec07ffffff,187.0,232
86688ec0fffffff,374.0,232
86688ec17ffffff,3.0,232
86688ec27ffffff,4.0,232
86688ec2fffffff,8.0,232
86688ec37ffffff,22.0,232
86688ec4fffffff,2.0,232
86688ec57ffffff,9.0,232
86688ec5fffffff,2.0,232
86688ec67ffffff,1.0,232
86688ec6fffffff,30.0,232
86688ec77ffffff,27.0,232
86688ec87ffffff,7.0,231
86688ec8fffffff,2.0,231
86688ec97ffffff,1874.0,231
86688ec9fffffff,1.0,231
86688ecb7ffffff,20.0,231
86688eccfffffff,783.0,232
86688ecd7ffffff,2.0,231
86688ece7ffffff,1.0,232
86688ecefffffff,4.0,232
86688ecf7ffffff,1.0,232
86688ed07ffffff,8.0,232
86688ed0fffffff,1.0,232
86688ed17ffffff,8.0,232
86688ed1fffffff,37.0,232
86688ed27ffffff,60.0,232
86688ed2fffffff,22.0,232
86688ed37ffffff,4.0,232
86688ed47ffffff,567.0,232
86688ed4fffffff,302.0,232
86688ed57ffffff,2.0,232
86688ed5fffffff,1.0,232
86688ed67ffffff,4.0,232
86688ed6fffffff,3.0,232
86688ed77ffffff,662.0,232
86688ed87ffffff,5.0,231
86688ed97ffffff,16.0,231
86688ed9fffffff,1.0,231
86688eda7ffffff,18.0,231
86688edafffffff,18.0,232
86688edb7ffffff,35.0,231
866890007ffffff,57.0,221
86689000fffffff,531.0,221
866890017ffffff,297.0,221
866890027ffffff,406.0,221
86689002fffffff,399.0,221
866890037ffffff,890.0,221
866890047ffffff,761.0,218
86689004fffffff,21.0,218
866890057ffffff,1073.0,221
86689005fffffff,17.0,218
866890067ffffff,342.0,218
86689006fffffff,130.0,218
866890077ffffff,1025.0,221
866890087ffffff,370.0,221
86689008fffffff,1.0,221
866890097ffffff,26.0,221
86689009fffffff,1.0,221
8668900a7ffffff,353.0,221
8668900afffffff,2.0,221
8668900b7ffffff,287.0,221
8668900cfffffff,41.0,218
8668900efffffff,53.0,218
8668900f7ffffff,1.0,221
866890107ffffff,264.0,221
86689010fffffff,1573.0,221
866890117ffffff,355.0,221
86689011fffffff,3862.0,221
866890127ffffff,920.0,221
86689012fffffff,675.0,221
866890137ffffff,243.0,221
866890147ffffff,285.0,221
86689014fffffff,786.0,218
866890157ffffff,3055.0,221
86689015fffffff,1931.0,221
866890167ffffff,590.0,218
86689016fffffff,155.0,218
866890177ffffff,1293.0,221
866890187ffffff,1090.0,221
86689018fffffff,344.0,221
866890197ffffff,1550.0,221
86689019fffffff,1452.0,221
8668901a7ffffff,1624.0,221
8668901afffffff,721.0,221
8668901b7ffffff,1301.0,221
866890227ffffff,19.0,218
86689022fffffff,6.0,218
866890237ffffff,277.0,218
866890247ffffff,3144.0,219
86689024fffffff,57504.0,219
866890257ffffff,1.0,218
86689025fffffff,528.0,219
866890267ffffff,7766.0,219
86689026fffffff,28102.0,219
866890277ffffff,57.0,218
866890287ffffff,454.0,218
86689028fffffff,1.0,218
866890297ffffff,268.0,218
86689029fffffff,22.0,218
8668902a7ffffff,497.0,218
8668902afffffff,1.0,218
8668902b7ffffff,254.0,218
8668902cfffffff,1.0,219
8668902d7ffffff,3.0,218
8668902efffffff,9.0,218
866890307ffffff,631.0,218
86689030fffffff,20.0,218
866890317ffffff,2040.0,218
86689031fffffff,417.0,218
866890327ffffff,6152.0,218
86689032fffffff,1099.0,218
866890337ffffff,2014.0,218
866890347ffffff,598.0,219
86689034fffffff,579.0,219
866890357ffffff,5.0,218
86689035fffffff,177.0,218
866890367ffffff,8.0,219
86689036fffffff,72.0,219
866890377ffffff,415.0,218
866890387ffffff,50.0,218
86689038fffffff,3158.0,218
86689039fffffff,263.0,218
8668903a7ffffff,56.0,218
8668903afffffff,1168.0,218
8668903b7ffffff,240.0,218
866890407ffffff,2708.0,221
86689040fffffff,5944.0,221
866890417ffffff,702.0,221
86689041fffffff,429.0,221
866890427ffffff,572.0,221
86689042fffffff,187.0,221
866890437ffffff,583.0,221
866890447ffffff,81.0,221
86689044fffffff,4.0,221
866890457ffffff,3171.0,221
86689045fffffff,709.0,221
866890467ffffff,67.0,221
86689046fffffff,7.0,221
866890477ffffff,5806.0,221
866890487ffffff,3969.0,221
86689048fffffff,24766.0,221
866890497ffffff,34.0,221
86689049fffffff,985.0,221
8668904a7ffffff,2087.0,221
8668904afffffff,372.0,221
8668904b7ffffff,640.0,221
8668904c7ffffff,2510.0,221
8668904cfffffff,1235.0,221
8668904d7ffffff,42910.0,221
8668904dfffffff,590.0,221
8668904e7ffffff,1943.0,221
8668904efffffff,2074.0,221
8668904f7ffffff,5547.0,221
866890507ffffff,421.0,221
86689050fffffff,1057.0,221
866890517ffffff,610.0,221
86689051fffffff,712.0,221
866890527ffffff,373.0,221
86689052fffffff,305.0,221
866890537ffffff,682.0,221
866890547ffffff,2926.0,221
86689054fffffff,237.0,221
866890557ffffff,374.0,221
86689055fffffff,3059.0,221
866890567ffffff,396.0,221
86689056fffffff,2003.0,221
866890577ffffff,212.0,221
866890587ffffff,626.0,221
86689058fffffff,130.0,221
866890597ffffff,1412.0,221
86689059fffffff,1068.0,221
8668905a7ffffff,1.0,221
8668905afffffff,4.0,221
8668905b7ffffff,21.0,221
866890607ffffff,99.0,218
86689060fffffff,237.0,218
86689061fffffff,601.0,218
866890667ffffff,1092.0,218
866890677ffffff,401.0,218
86689068fffffff,761.0,218
8668906afffffff,49.0,218
8668906cfffffff,1.0,218
8668906d7ffffff,235.0,218
8668906dfffffff,2.0,218
8668906f7ffffff,7.0,218
86689074fffffff,1261.0,218
866890757ffffff,61.0,218
866890767ffffff,103.0,218
86689076fffffff,3.0,218
866890797ffffff,4.0,221
8668907a7ffffff,2.0,221
8668907b7ffffff,46.0,221
866890807ffffff,56.0,218
86689080fffffff,84.0,218
866890817ffffff,474.0,221
86689081fffffff,28.0,218
866890827ffffff,896.0,218
86689082fffffff,23.0,218
866890837ffffff,1670.0,218
866890847ffffff,194.0,218
86689084fffffff,292.0,218
866890857ffffff,257.0,218
86689085fffffff,126.0,218
866890867ffffff,230.0,218
86689086fffffff,438.0,218
866890877ffffff,168.0,218
866890887ffffff,650.0,221
86689088fffffff,521.0,221
866890897ffffff,270.0,221
86689089fffffff,152.0,221
8668908a7ffffff,369.0,221
8668908afffffff,315.0,221
8668908b7ffffff,972.0,221
8668908c7ffffff,173.0,218
8668908cfffffff,477.0,218
8668908d7ffffff,196.0,221
8668908dfffffff,816.0,221
8668908e7ffffff,15.0,218
8668908efffffff,1870.0,218
8668908f7ffffff,146.0,218
866890907ffffff,216.0,218
86689090fffffff,449.0,218
866890917ffffff,440.0,221
86689091fffffff,326.0,218
866890927ffffff,445.0,218
86689092fffffff,921.0,218
866890937ffffff,392.0,221
866890947ffffff,175.0,218
86689094fffffff,562.0,218
866890957ffffff,15.0,218
86689095fffffff,372.0,218
866890967ffffff,23.0,218
86689096fffffff,5966.0,218
866890977ffffff,468.0,218
866890987ffffff,1017.0,221
86689098fffffff,357.0,221
866890997ffffff,231.0,221
86689099fffffff,318.0,221
8668909a7ffffff,734.0,221
8668909afffffff,890.0,221
8668909b7ffffff,51.0,221
866890a07ffffff,21.0,218
866890a17ffffff,253.0,218
866890a1fffffff,26.0,218
866890a27ffffff,8.0,218
866890a37ffffff,104.0,218
866890a47ffffff,87.0,219
866890a4fffffff,423.0,219
866890a57ffffff,148.0,219
866890a5fffffff,1463.0,219
866890a67ffffff,4769.0,216
866890a6fffffff,2094.0,216
866890a87ffffff,45.0,218
866890a8fffffff,447.0,218
866890a97ffffff,7718.0,218
866890a9fffffff,9279.0,218
866890aa7ffffff,1587.0,218
866890aafffffff,81.0,218
866890ab7ffffff,1309.0,218
866890acfffffff,4.0,219
866890ad7ffffff,215.0,218
866890adfffffff,143.0,218
866890ae7ffffff,2.0,218
866890aefffffff,1.0,219
866890af7ffffff,30.0,218
866890b07ffffff,4.0,218
866890b0fffffff,4.0,218
866890b17ffffff,2207.0,218
866890b1fffffff,939.0,218
866890b27ffffff,140.0,218
866890b2fffffff,2.0,218
866890b37ffffff,2664.0,218
866890b47ffffff,1541.0,216
866890b4fffffff,1078.0,216
866890b5fffffff,496.0,218
866890b67ffffff,3655.0,216
866890b6fffffff,2239.0,216
866890b77ffffff,563.0,218
866890b87ffffff,38.0,218
866890b8fffffff,4386.0,218
866890b97ffffff,592.0,218
866890b9fffffff,2366.0,218
866890ba7ffffff,682.0,218
866890bafffffff,4117.0,218
866890bb7ffffff,247.0,218
866890c07ffffff,3474.0,221
866890c0fffffff,7078.0,221
866890c17ffffff,557.0,221
866890c1fffffff,135.0,221
866890c27ffffff,1292.0,221
866890c2fffffff,2606.0,221
866890c37ffffff,612.0,221
866890c47ffffff,666.0,221
866890c4fffffff,98.0,221
866890c57ffffff,2940.0,221
866890c5fffffff,659.0,221
866890c67ffffff,3898.0,221
866890c6fffffff,372.0,221
866890c77ffffff,4007.0,221
866890c87ffffff,370.0,221
866890c8fffffff,830.0,221
866890c97ffffff,1601.0,221
866890c9fffffff,540.0,221
866890ca7ffffff,691.0,221
866890cafffffff,1338.0,221
866890cb7ffffff,313.0,221
